date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:37:37	10385/10385	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:51%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto034.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto034.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=14&codigo=14&inicio=0)
00:37:37	13648/13648	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:51%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto036.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto036.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=15&codigo=15&inicio=0)
00:37:38	9884/9884	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto037b.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto037b.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=16&codigo=16&inicio=0)
00:37:38	11830/11830	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto037.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto037.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=16&codigo=16&inicio=0)
00:37:38	16351/16351	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto038.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto038.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=16&codigo=16&inicio=0)
00:37:39	17164/17164	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto039.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto039.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=16&codigo=16&inicio=0)
00:37:39	9855/9855	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto040.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto040.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=17&codigo=17&inicio=0)
00:37:39	27150/27150	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto042.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto042.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=19&codigo=19&inicio=0)
00:37:40	22699/22699	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Feb%202020%2020:33:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto043.jpg	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/imagentema/foto043.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=20&codigo=20&inicio=0)
00:37:40	5631/5631	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:40%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=21&codigo=21&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto22c2.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:40	10329/10329	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:40%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=22&codigo=22&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto9aaa.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:41	11630/11630	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:41%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=23&codigo=23&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoc48b.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:41	12435/12435	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:41%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=24&codigo=24&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto305f.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:41	8724/8724	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:41%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=25&codigo=25&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto6ca2.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:42	15434/15434	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:42%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=26&codigo=26&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto1a63.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:42	9239/9239	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:42%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=27&codigo=27&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoda25.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:42	27634/27634	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:42%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=28&codigo=28&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoe9c4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:43	5266/5266	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:43%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=29&codigo=29&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto164e.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:43	4961/4961	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:43%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=30&codigo=30&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptobbe4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:43	9497/9497	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:43%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=31&codigo=31&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto73e1.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:44	9717/9717	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:44%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=32&codigo=32&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoffcc.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:44	4964/4964	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:44%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=33&codigo=33&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto34ad.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:44	5146/5146	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:44%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=34&codigo=34&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoba05.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:45	16689/16689	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:45%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=35&codigo=35&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto380c.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:45	9874/9874	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:45%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=36&codigo=36&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoc240.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:45	6819/6819	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:45%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=37&codigo=37&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptocea4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:46	8138/8138	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:46%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=38&codigo=38&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto3857.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:46	9160/9160	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:46%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=39&codigo=39&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto6d74.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:47	8920/8920	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:47%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=40&codigo=40&inicio=20	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto4234.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
00:37:47	9522/9522	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:47%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=41&codigo=41&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto3404.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:47	7071/7071	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:47%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=42&codigo=42&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto56e1.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:48	9388/9388	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:48%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=43&codigo=43&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto784c.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:48	10435/10435	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:48%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=44&codigo=44&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto1b45.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:48	12871/12871	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:48%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=45&codigo=45&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoa293.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:49	10377/10377	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:49%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=46&codigo=46&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoddf5.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:49	9894/9894	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:49%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=47&codigo=47&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto7053.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:49	9736/9736	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:49%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=48&codigo=48&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto8493.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:50	12869/12869	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=49&codigo=49&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptod815.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:50	11479/11479	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=50&codigo=50&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto2b28.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:50	8422/8422	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:50%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=51&codigo=51&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptofc6e.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:51	10520/10520	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:51%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=52&codigo=52&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoc63f.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:51	8612/8612	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:51%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=53&codigo=53&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto0ec4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:52	9272/9272	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:51%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=54&codigo=54&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto6468.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:52	8209/8209	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:52%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=55&codigo=55&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto7758.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:52	5746/5746	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:52%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=56&codigo=56&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto9abf.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:53	22208/22208	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:53%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=57&codigo=57&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto9f58.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:53	8422/8422	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:53%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=58&codigo=58&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto5a88.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:53	7146/7146	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:53%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=59&codigo=59&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoc530.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:54	5773/5773	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:54%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=60&codigo=60&inicio=40	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptob787.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
00:37:54	7578/7578	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:54%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=61&codigo=61&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptob084.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:54	10214/10214	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:54%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=62&codigo=62&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoe288.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:55	4888/4888	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:55%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=63&codigo=63&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptodc81.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:55	8331/8331	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:55%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=64&codigo=64&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoa9f9.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:55	16210/16210	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:55%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=65&codigo=65&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto10f0.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:56	9420/9420	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:56%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=66&codigo=66&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto22b8.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:56	6648/6648	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:56%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=67&codigo=67&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto8910.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:57	9175/9175	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:57%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=68&codigo=68&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto02e7.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:57	9323/9323	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:57%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=69&codigo=69&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto6a7b.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:57	7259/7259	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:57%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=70&codigo=70&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto4918.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:58	10948/10948	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:58%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=71&codigo=71&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto8aa2.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:58	9946/9946	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:58%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=72&codigo=72&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoe661.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:58	9506/9506	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:58%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=73&codigo=73&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto0f1b.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:37:59	9427/9427	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:37:59%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=74&codigo=74&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoe117.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:38:00	9097/9097	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:38:00%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=75&codigo=75&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconcepto3e41.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
00:38:00	9986/9986	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Mar%202021%2023:38:00%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=76&codigo=76&inicio=60	C:/Users/manue/OneDrive/Escritorio/Angular%20Ya/Angular/www.tutorialesprogramacionya.com/angularya/detalleconceptoc9d8.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
